Nº Voo,Equip.,Cód Origem,Cód Destino,Tempo esperado de voo
1784,B38M,SBBR,SBCT,115
1784,B38M,SBBR,SBCT,115
1784,B738,SBBR,SBCT,115
1784,B38M,SBBR,SBCT,115
1784,B738,SBBR,SBCT,125
1784,B738,SBBR,SBCT,120
1784,B738,SBBR,SBCT,120
1784,B738,SBBR,SBCT,120
1785,B38M,SBCT,SBBR,115
1785,B738,SBCT,SBBR,115
1785,B38M,SBCT,SBBR,115
1785,B738,SBCT,SBBR,115
1785,B737,SBCT,SBBR,115
1785,B738,SBCT,SBBR,115
1785,B38M,SBCT,SBBR,115
1785,B738,SBCT,SBBR,115
1785,B738,SBCT,SBBR,115
1785,B738,SBCT,SBBR,115
1785,B738,SBCT,SBBR,115
1785,B738,SBCT,SBBR,115
1786,B38M,SBBR,SBFZ,155
1786,B738,SBBR,SBFZ,155
1786,B38M,SBBR,SBFZ,155
1786,B38M,SBBR,SBFZ,155
1786,B738,SBBR,SBFZ,155
1786,B38M,SBBR,SBFZ,155
1786,B738,SBBR,SBFZ,155
1786,B738,SBBR,SBFZ,155
1786,B738,SBBR,SBFZ,155
1786,B738,SBBR,SBFZ,155
1791,B38M,SBSG,SBBR,170
1791,B38M,SBSG,SBBR,175
1791,B738,SBSG,SBBR,175
1791,B38M,SBSG,SBBR,170
1791,B738,SBSG,SBBR,170
1791,B38M,SBSG,SBBR,170
1791,B738,SBSG,SBBR,170
1791,B38M,SBSG,SBBR,170
1791,B738,SBSG,SBBR,170
1791,B738,SBSG,SBBR,170
1791,B738,SBSG,SBBR,170
1803,B38M,SBVT,SBGL,70
1803,B738,SBVT,SBGL,70
1803,B738,SBVT,SBGL,70
1803,B38M,SBVT,SBGL,70
1803,B38M,SBVT,SBGL,70
1803,B738,SBVT,SBGL,70
1803,B738,SBVT,SBGL,70
1803,B738,SBVT,SBGL,70
1803,B738,SBVT,SBGL,70
1803,B738,SBVT,SBGL,70
1805,B738,SBJU,SBGR,180
1805,B38M,SBJU,SBGR,180
1805,B738,SBJU,SBGR,180
1805,B38M,SBJU,SBGR,175
1805,B38M,SBJU,SBGR,180
1805,B38M,SBJU,SBGR,165
1805,B738,SBJU,SBGR,180
1805,B738,SBJU,SBGR,180
1805,B38M,SBJU,SBGR,180
1805,B38M,SBJU,SBGR,180
1805,B738,SBJU,SBGR,165
1805,B38M,SBJU,SBGR,180
1805,B737,SBJU,SBGR,180
1805,B738,SBJU,SBGR,180
1805,B737,SBJU,SBGR,180
1805,B738,SBJU,SBGR,180
1805,B738,SBJU,SBGR,180
1805,B738,SBJU,SBGR,175
1805,B738,SBJU,SBGR,180
1805,B738,SBJU,SBGR,175
1805,B738,SBJU,SBGR,180
1805,B738,SBJU,SBGR,180
1805,B738,SBJU,SBGR,180
1806,B38M,SBSV,SBFZ,110
1806,B38M,SBSV,SBFZ,110
1806,B38M,SBSV,SBFZ,110
1806,B738,SBSV,SBFZ,110
1806,B38M,SBSV,SBFZ,110
1806,B738,SBSV,SBFZ,110
1806,B738,SBSV,SBFZ,110
1806,B738,SBSV,SBFZ,110
1809,B38M,SBRF,SBGR,200
1809,B38M,SBRF,SBGR,200
1809,B738,SBRF,SBGR,195
1809,B38M,SBRF,SBGR,190
1809,B738,SBRF,SBGR,200
1809,B38M,SBRF,SBGR,190
1809,B738,SBRF,SBGR,190
1809,B38M,SBRF,SBGR,200
1809,B38M,SBRF,SBGR,190
1809,B738,SBRF,SBGR,190
1809,B738,SBRF,SBGR,200
1809,B38M,SBRF,SBGR,190
1809,B38M,SBRF,SBGR,200
1809,B738,SBRF,SBGR,200
1809,B738,SBRF,SBGR,200
1809,B738,SBRF,SBGR,190
1809,B738,SBRF,SBGR,200
1812,B38M,SBSV,SBSG,95
1812,B38M,SBSV,SBSG,105
1812,B738,SBSV,SBSG,105
1812,B38M,SBSV,SBSG,95
1812,B738,SBSV,SBSG,95
1812,B38M,SBSV,SBSG,95
1812,B738,SBSV,SBSG,95
1812,B38M,SBSV,SBSG,95
1812,B738,SBSV,SBSG,95
1812,B738,SBSV,SBSG,95
1812,B738,SBSV,SBSG,90
1812,B738,SBSV,SBSG,90
1812,B738,SBSV,SBSG,95
1812,B738,SBSV,SBSG,95
1812,B738,SBSV,SBSG,90
1812,B738,SBSV,SBSG,95
1812,B738,SBSV,SBSG,90
1812,B738,SBSV,SBSG,95
1812,B738,SBSV,SBSG,95
1812,B738,SBSV,SBSG,90
1812,B738,SBSV,SBSG,95
1812,B738,SBSV,SBSG,95
1813,B38M,SBSG,SBSV,100
1813,B38M,SBSG,SBSV,105
1813,B738,SBSG,SBSV,100
1813,B38M,SBSG,SBSV,100
1813,B38M,SBSG,SBSV,100
1813,B38M,SBSG,SBSV,100
1813,B738,SBSG,SBSV,100
1813,B38M,SBSG,SBSV,100
1813,B737,SBSG,SBSV,100
1813,B738,SBSG,SBSV,100
1813,B738,SBSG,SBSV,100
1813,B738,SBSG,SBSV,100
1823,B38M,SBSL,SBSV,125
1823,B738,SBSL,SBSV,125
1823,B38M,SBSL,SBSV,125
1823,B38M,SBSL,SBSV,125
1823,B38M,SBSL,SBSV,125
1823,B738,SBSL,SBSV,125
1823,B738,SBSL,SBSV,135
1823,B738,SBSL,SBSV,135
1823,B738,SBSL,SBSV,135
1823,B738,SBSL,SBSV,135
1823,B738,SBSL,SBSV,135
1824,B738,SBGL,SBPA,135
1824,B738,SBGL,SBPA,135
1824,B738,SBGL,SBPA,135
1824,B738,SBGL,SBPA,135
1824,B738,SBGL,SBPA,135
1825,B38M,SBMO,SBSV,70
1825,B738,SBMO,SBSV,70
1825,B38M,SBMO,SBSV,70
1825,B738,SBMO,SBSV,70
1825,B38M,SBMO,SBSV,70
1825,B738,SBMO,SBSV,70
1825,B738,SBMO,SBSV,70
1825,B738,SBMO,SBSV,70
1825,B738,SBMO,SBSV,70
1825,B738,SBMO,SBSV,75
1826,B738,SBBR,SBSV,115
1826,B38M,SBBR,SBSV,115
1826,B38M,SBBR,SBSV,115
1826,B738,SBBR,SBSV,115
1826,B738,SBBR,SBSV,115
1826,B38M,SBBR,SBSV,115
1826,B738,SBBR,SBSV,115
1826,B38M,SBBR,SBSV,115
1826,B738,SBBR,SBSV,115
1826,B738,SBBR,SBSV,120
1827,B38M,SBFZ,SBSV,110
1827,B738,SBFZ,SBSV,110
1827,B38M,SBFZ,SBSV,110
1827,B38M,SBFZ,SBSV,110
1827,B738,SBFZ,SBSV,110
1827,B38M,SBFZ,SBSV,110
1827,B738,SBFZ,SBSV,110
1827,B738,SBFZ,SBSV,110
1827,B738,SBFZ,SBSV,110
1831,B38M,SBGR,SBEG,240
1831,B38M,SBGR,SBEG,245
1831,B738,SBGR,SBEG,245
1831,B38M,SBGR,SBEG,245
1831,B38M,SBGR,SBEG,240
1831,B38M,SBGR,SBEG,240
1831,B38M,SBGR,SBEG,240
1831,B38M,SBGR,SBEG,245
1831,B38M,SBGR,SBEG,245
1831,B38M,SBGR,SBEG,245
1834,B738,SBCF,SBSV,105
1834,B38M,SBCF,SBSV,105
1834,B738,SBCF,SBSV,105
1834,B38M,SBCF,SBSV,105
1834,B738,SBCF,SBSV,105
1834,B738,SBCF,SBSV,105
1834,B38M,SBCF,SBSV,105
1834,B738,SBCF,SBSV,105
1834,B738,SBCF,SBSV,105
1834,B738,SBCF,SBSV,105
1838,B738,SBGR,SBMO,180
1838,B38M,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B38M,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B38M,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B38M,SBGR,SBMO,180
1838,B737,SBGR,SBMO,180
1838,B38M,SBGR,SBMO,180
1838,B38M,SBGR,SBMO,180
1838,B38M,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B737,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,180
1838,B738,SBGR,SBMO,175
1838,B738,SBGR,SBMO,175
1839,B38M,SBMO,SBGR,180
1839,B738,SBMO,SBGR,180
1839,B38M,SBMO,SBGR,180
1839,B38M,SBMO,SBGR,180
1839,B738,SBMO,SBGR,180
1839,B738,SBMO,SBGR,180
1839,B738,SBMO,SBGR,180
1839,B737,SBMO,SBGR,180
1839,B38M,SBMO,SBGR,180
1839,B38M,SBMO,SBGR,180
1839,B38M,SBMO,SBGR,180
1839,B738,SBMO,SBGR,180
1839,B738,SBMO,SBGR,180
1839,B738,SBMO,SBGR,180
1839,B738,SBMO,SBGR,180
1839,B738,SBMO,SBGR,195
1847,B738,SBGR,SBJU,180
1847,B38M,SBGR,SBJU,180
1847,B738,SBGR,SBJU,180
1847,B38M,SBGR,SBJU,180
1847,B738,SBGR,SBJU,180
1847,B38M,SBGR,SBJU,180
1847,B738,SBGR,SBJU,180
1847,B38M,SBGR,SBJU,180
1847,B738,SBGR,SBJU,180
1847,B38M,SBGR,SBJU,180
1847,B38M,SBGR,SBJU,180
1847,B738,SBGR,SBJU,180
1847,B38M,SBGR,SBJU,180
1847,B737,SBGR,SBJU,180
1847,B38M,SBGR,SBJU,180
1847,B738,SBGR,SBJU,180
1847,B738,SBGR,SBJU,180
1847,B738,SBGR,SBJU,180
1847,B738,SBGR,SBJU,180
1847,B738,SBGR,SBJU,180
1847,B738,SBGR,SBJU,180
1857,B38M,SBGO,SBGR,100
1857,B738,SBGO,SBGR,100
1857,B738,SBGO,SBGR,100
1857,B38M,SBGO,SBGR,100
1857,B38M,SBGO,SBGR,100
1857,B738,SBGO,SBGR,100
1859,B738,SBSV,SBBR,120
1859,B38M,SBSV,SBBR,120
1859,B38M,SBSV,SBBR,120
1859,B738,SBSV,SBBR,120
1859,B738,SBSV,SBBR,120
1859,B38M,SBSV,SBBR,120
1859,B738,SBSV,SBBR,120
1859,B738,SBSV,SBBR,120
1859,B738,SBSV,SBBR,115
1859,B738,SBSV,SBBR,115
1860,B38M,SBGL,SBVT,70
1860,B738,SBGL,SBVT,70
1860,B38M,SBGL,SBVT,70
1860,B738,SBGL,SBVT,70
1860,B738,SBGL,SBVT,70
1860,B738,SBGL,SBVT,70
1860,B738,SBGL,SBVT,70
1861,B38M,SBVT,SBGL,70
1861,B38M,SBVT,SBGL,70
1861,B38M,SBVT,SBGL,70
1861,B738,SBVT,SBGL,70
1861,B38M,SBVT,SBGL,70
1861,B38M,SBVT,SBGL,70
1861,B38M,SBVT,SBGL,70
1861,B38M,SBVT,SBGL,70
1861,B38M,SBVT,SBGL,70
1861,B738,SBVT,SBGL,70
1861,B38M,SBVT,SBGL,70
1861,B738,SBVT,SBGL,70
1861,B38M,SBVT,SBGL,70
1861,B38M,SBVT,SBGL,70
1861,B738,SBVT,SBGL,70
1861,B738,SBVT,SBGL,70
1864,B738,SBGL,SBVT,70
1864,B38M,SBGL,SBVT,70
1864,B38M,SBGL,SBVT,70
1864,B738,SBGL,SBVT,70
1869,B738,SBNF,SBGR,75
1869,B737,SBNF,SBGR,75
1869,B38M,SBNF,SBGR,75
1869,B738,SBNF,SBGR,75
1869,B738,SBNF,SBGR,80
1869,B738,SBNF,SBGR,80
1870,B738,SBSV,SBSL,130
1870,B38M,SBSV,SBSL,130
1870,B38M,SBSV,SBSL,130
1870,B38M,SBSV,SBSL,130
1870,B38M,SBSV,SBSL,130
1870,B738,SBSV,SBSL,130
1870,B738,SBSV,SBSL,130
1870,B738,SBSV,SBSL,125
1870,B738,SBSV,SBSL,130
1870,B738,SBSV,SBSL,125
1870,B738,SBSV,SBSL,130
1870,B738,SBSV,SBSL,130
1870,B738,SBSV,SBSL,125
1870,B738,SBSV,SBSL,130
1870,B738,SBSV,SBSL,130
1870,B738,SBSV,SBSL,130
1871,B738,SBSV,SBGL,130
1871,B38M,SBSV,SBGL,130
1871,B38M,SBSV,SBGL,130
1871,B38M,SBSV,SBGL,130
1871,B738,SBSV,SBGL,130
1871,B38M,SBSV,SBGL,130
1871,B738,SBSV,SBGL,130
1871,B38M,SBSV,SBGL,130
1871,B738,SBSV,SBGL,130
1871,B738,SBSV,SBGL,130
1871,B738,SBSV,SBGL,130
1871,B738,SBSV,SBGL,130
1871,B738,SBSV,SBGL,135
1874,B38M,SBCF,SBPS,80
1874,B738,SBCF,SBPS,80
1875,B38M,SBPS,SBCF,85
1875,B738,SBPS,SBCF,85
1878,B38M,SBGR,SBRF,190
1878,B38M,SBGR,SBRF,185
1878,B738,SBGR,SBRF,190
1878,B38M,SBGR,SBRF,190
1878,B738,SBGR,SBRF,190
1878,B38M,SBGR,SBRF,190
1878,B738,SBGR,SBRF,190
1878,B738,SBGR,SBRF,190
1878,B38M,SBGR,SBRF,190
1878,B738,SBGR,SBRF,190
1878,B738,SBGR,SBRF,185
1878,B738,SBGR,SBRF,190
1878,B738,SBGR,SBRF,190
1878,B738,SBGR,SBRF,190
1878,B738,SBGR,SBRF,190
1878,B738,SBGR,SBRF,190
1879,B738,SBSV,SBCF,110
1879,B38M,SBSV,SBCF,110
1879,B38M,SBSV,SBCF,110
1879,B738,SBSV,SBCF,110
1879,B738,SBSV,SBCF,110
1879,B38M,SBSV,SBCF,110
1879,B738,SBSV,SBCF,110
1879,B738,SBSV,SBCF,110
1879,B738,SBSV,SBCF,110
1879,B738,SBSV,SBCF,105
1880,B38M,SBGL,SBSV,125
1880,B738,SBGL,SBSV,125
1880,B738,SBGL,SBSV,125
1880,B38M,SBGL,SBSV,125
1880,B38M,SBGL,SBSV,125
1880,B738,SBGL,SBSV,125
1880,B38M,SBGL,SBSV,125
1880,B738,SBGL,SBSV,125
1880,B738,SBGL,SBSV,125
1880,B738,SBGL,SBSV,120
1880,B738,SBGL,SBSV,125
1885,B38M,SBGR,SBPA,105
1885,B738,SBGR,SBPA,105
1885,B738,SBGR,SBPA,105
1885,B38M,SBGR,SBPA,105
1885,B38M,SBGR,SBPA,105
1885,B738,SBGR,SBPA,105
1885,B38M,SBGR,SBPA,105
1885,B738,SBGR,SBPA,105
1885,B738,SBGR,SBPA,110
1906,B38M,SBGR,SBRF,180
1906,B38M,SBGR,SBRF,190
1906,B738,SBGR,SBRF,190
1906,B738,SBGR,SBRF,190
1906,B738,SBGR,SBRF,190
1906,B38M,SBGR,SBRF,190
1906,B38M,SBGR,SBRF,190
1906,B38M,SBGR,SBRF,190
1906,B738,SBGR,SBRF,180
1906,B738,SBGR,SBRF,190
1906,B738,SBGR,SBRF,190
1906,B738,SBGR,SBRF,190
1906,B738,SBGR,SBRF,190
1906,B738,SBGR,SBRF,190
1912,B738,SBFZ,SBSV,115
1912,B38M,SBFZ,SBSV,115
1912,B738,SBFZ,SBSV,115
1912,B38M,SBFZ,SBSV,115
1912,B738,SBFZ,SBSV,115
1912,B38M,SBFZ,SBSV,115
1912,B738,SBFZ,SBSV,115
1912,B738,SBFZ,SBSV,115
1912,B738,SBFZ,SBSV,110
1912,B738,SBFZ,SBSV,110
1912,B738,SBFZ,SBSV,110
1912,B738,SBFZ,SBSV,115
1916,B38M,SBEG,SBPV,70
1916,B38M,SBEG,SBPV,70
1916,B738,SBEG,SBPV,70
1916,B38M,SBEG,SBPV,70
1916,B738,SBEG,SBPV,70
1916,B738,SBEG,SBPV,70
1916,B738,SBEG,SBPV,70
1916,B738,SBEG,SBPV,70
1916,B738,SBEG,SBPV,70
1917,B38M,SBPV,SBEG,70
1917,B738,SBPV,SBEG,70
1917,B738,SBPV,SBEG,70
1917,B738,SBPV,SBEG,70
1917,B738,SBPV,SBEG,70
1917,B738,SBPV,SBEG,70
1922,B738,SBGR,SBGL,65
1922,B38M,SBGR,SBGL,65
1922,B38M,SBGR,SBGL,65
1922,B738,SBGR,SBGL,65
1922,B38M,SBGR,SBGL,65
1922,B738,SBGR,SBGL,65
1922,B38M,SBGR,SBGL,65
1922,B738,SBGR,SBGL,65
1922,B738,SBGR,SBGL,65
1922,B738,SBGR,SBGL,65
1922,B738,SBGR,SBGL,65
1922,B738,SBGR,SBGL,65
1924,B38M,SBGR,SBGL,70
1924,B738,SBGR,SBGL,70
1924,B738,SBGR,SBGL,70
1924,B38M,SBGR,SBGL,70
1924,B38M,SBGR,SBGL,70
1924,B38M,SBGR,SBGL,70
1924,B738,SBGR,SBGL,70
1924,B738,SBGR,SBGL,70
1924,B38M,SBGR,SBGL,70
1924,B38M,SBGR,SBGL,70
1924,B738,SBGR,SBGL,70
1924,B38M,SBGR,SBGL,70
1924,B38M,SBGR,SBGL,70
1924,B738,SBGR,SBGL,70
1924,B738,SBGR,SBGL,65
1924,B738,SBGR,SBGL,70
1925,B38M,SBGR,SBGL,65
1925,B38M,SBGR,SBGL,65
1925,B38M,SBGR,SBGL,65
1925,B738,SBGR,SBGL,65
1925,B737,SBGR,SBGL,65
1925,B738,SBGR,SBGL,65
1925,B38M,SBGR,SBGL,65
1925,B38M,SBGR,SBGL,65
1925,B738,SBGR,SBGL,65
1925,B38M,SBGR,SBGL,65
1925,B38M,SBGR,SBGL,65
1925,B38M,SBGR,SBGL,65
1925,B738,SBGR,SBGL,65
1925,B738,SBGR,SBGL,65
1925,B738,SBGR,SBGL,65
1925,B738,SBGR,SBGL,65
1925,B738,SBGR,SBGL,65
1925,B738,SBGR,SBGL,65
1925,B738,SBGR,SBGL,65
1927,B738,SBGL,SBGR,70
1927,B38M,SBGL,SBGR,70
1927,B38M,SBGL,SBGR,70
1927,B738,SBGL,SBGR,70
1927,B38M,SBGL,SBGR,70
1927,B738,SBGL,SBGR,70
1927,B38M,SBGL,SBGR,70
1927,B738,SBGL,SBGR,70
1927,B738,SBGL,SBGR,70
1927,B738,SBGL,SBGR,70
1927,B738,SBGL,SBGR,75
Z1929,B38M,SBGL,SBGR,75
1929,B738,SBGL,SBGR,75
1929,B38M,SBGL,SBGR,70
1929,B38M,SBGL,SBGR,75
1929,B738,SBGL,SBGR,75
1929,B38M,SBGL,SBGR,80
1929,B738,SBGL,SBGR,70
1929,B38M,SBGL,SBGR,75
1929,B738,SBGL,SBGR,75
Z1929,B38M,SBGL,SBGR,70
1929,B38M,SBGL,SBGR,75
1929,B38M,SBGL,SBGR,70
1929,B738,SBGL,SBGR,75
1929,B738,SBGL,SBGR,70
1929,B738,SBGL,SBGR,70
1929,B738,SBGL,SBGR,80
Z1929,B738,SBGL,SBGR,70
1929,B738,SBGL,SBGR,70
1929,B738,SBGL,SBGR,80
1929,B738,SBGL,SBGR,70
1929,B738,SBGL,SBGR,80
1929,B738,SBGL,SBGR,80
Z1929,B738,SBGL,SBGR,80
1929,B738,SBGL,SBGR,80
1929,B738,SBGL,SBGR,80
1931,B38M,SBPA,SBGR,105
1931,B38M,SBPA,SBGR,110
1931,B738,SBPA,SBGR,110
Z1931,B38M,SBPA,SBGR,110
1931,B38M,SBPA,SBGR,110
1931,B738,SBPA,SBGR,110
1931,B38M,SBPA,SBGR,110
Z1931,B738,SBPA,SBGR,110
1931,B738,SBPA,SBGR,110
1931,B738,SBPA,SBGR,110
Z1931,B38M,SBPA,SBGR,110
1931,B738,SBPA,SBGR,105
1931,B38M,SBPA,SBGR,110
Z1931,B738,SBPA,SBGR,110
1931,B738,SBPA,SBGR,110
1931,B738,SBPA,SBGR,110
Z1931,B738,SBPA,SBGR,100
1931,B738,SBPA,SBGR,115
1931,B738,SBPA,SBGR,110
Z1931,B738,SBPA,SBGR,110
1931,B738,SBPA,SBGR,110
1931,B738,SBPA,SBGR,110
1931,B738,SBPA,SBGR,110
1931,B738,SBPA,SBGR,110
1932,B38M,SBSV,SBRF,85
1932,B738,SBSV,SBRF,85
1932,B38M,SBSV,SBRF,85
1932,B738,SBSV,SBRF,85
1932,B738,SBSV,SBRF,85
1932,B38M,SBSV,SBRF,85
1932,B738,SBSV,SBRF,85
1932,B738,SBSV,SBRF,85
1932,B738,SBSV,SBRF,85
1933,B38M,SBRF,SBSV,85
1933,B38M,SBRF,SBSV,85
1933,B38M,SBRF,SBSV,85
1933,B738,SBRF,SBSV,85
1933,B38M,SBRF,SBSV,85
1933,B738,SBRF,SBSV,85
1933,B738,SBRF,SBSV,85
1933,B738,SBRF,SBSV,85
1933,B738,SBRF,SBSV,85
1937,B738,SBKP,SBGL,75
1938,B738,SBGL,SBSV,125
1939,B738,SBFI,SBGL,115
1943,B38M,SBSV,SBGR,145
1943,B738,SBSV,SBGR,145
1943,B737,SBSV,SBGR,145
1943,B738,SBSV,SBGR,145
1943,B38M,SBSV,SBGR,145
1943,B738,SBSV,SBGR,145
1943,B38M,SBSV,SBGR,145
1943,B38M,SBSV,SBGR,145
1943,B738,SBSV,SBGR,145
1943,B737,SBSV,SBGR,145
1943,B738,SBSV,SBGR,145
1943,B738,SBSV,SBGR,145
1943,B738,SBSV,SBGR,145
1949,B38M,SBGR,SBTE,190
1949,B738,SBGR,SBTE,190
1949,B38M,SBGR,SBTE,190
1949,B38M,SBGR,SBTE,190
1949,B738,SBGR,SBTE,190
1949,B38M,SBGR,SBTE,190
1949,B738,SBGR,SBTE,190
1949,B738,SBGR,SBTE,190
1949,B738,SBGR,SBTE,190
1949,B738,SBGR,SBTE,190
1949,B738,SBGR,SBTE,190
1949,B738,SBGR,SBTE,190
1949,B738,SBGR,SBTE,190
1951,B738,SBKP,SBGL,75
1952,B38M,SBTE,SBGR,195
1952,B738,SBTE,SBGR,195
1952,B38M,SBTE,SBGR,195
1952,B738,SBTE,SBGR,195
1952,B38M,SBTE,SBGR,195
1952,B738,SBTE,SBGR,195
1952,B38M,SBTE,SBGR,195
1952,B738,SBTE,SBGR,195
1952,B738,SBTE,SBGR,195
1952,B738,SBTE,SBGR,195
1952,B738,SBTE,SBGR,195
1952,B738,SBTE,SBGR,195
1952,B738,SBTE,SBGR,195
1952,B738,SBTE,SBGR,195
1954,B738,SBCF,SBCJ,150
1955,B738,SBCJ,SBCF,150
1957,B38M,SBKP,SBGL,75
1957,B738,SBKP,SBGL,75
1957,B738,SBKP,SBGL,75
1957,B38M,SBKP,SBGL,75
1957,B38M,SBKP,SBGL,75
1957,B738,SBKP,SBGL,75
1957,B38M,SBKP,SBGL,75
1957,B738,SBKP,SBGL,75
1957,B737,SBVT,SBGL,75
1957,B738,SBVT,SBGL,75
1957,B737,SBVT,SBGL,75
1957,B737,SBVT,SBGL,75
1957,B738,SBVT,SBGL,75
1957,B737,SBVT,SBGL,75
1957,B737,SBVT,SBGL,75
1957,B738,SBKP,SBGL,75
Z1957,B738,SBKP,SBGL,75
1958,B38M,SBSV,SBGO,120
1958,B738,SBSV,SBGO,120
1958,B38M,SBSV,SBGO,120
1958,B737,SBSV,SBGO,125
1958,B738,SBSV,SBGO,125
1958,B38M,SBSV,SBGO,125
1958,B38M,SBSV,SBGO,120
1958,B738,SBSV,SBGO,120
1958,B38M,SBSV,SBGO,125
1958,B738,SBSV,SBGO,125
1958,B738,SBSV,SBGO,125
1958,B738,SBSV,SBGO,125
1958,B738,SBSV,SBGO,125
1959,B738,SBGO,SBSV,125
1959,B38M,SBGO,SBSV,125
1959,B738,SBGO,SBSV,125
1959,B38M,SBGO,SBSV,125
1959,B738,SBGO,SBSV,125
1959,B38M,SBGO,SBSV,125
1959,B738,SBGO,SBSV,125
1959,B38M,SBGO,SBSV,125
1959,B738,SBGO,SBSV,125
1959,B738,SBGO,SBSV,125
1959,B738,SBGO,SBSV,125
1959,B738,SBGO,SBSV,125
1959,B738,SBGO,SBSV,125
1960,B738,SBKP,SBSV,140
1960,B38M,SBKP,SBSV,140
1960,B738,SBKP,SBSV,140
1960,B738,SBKP,SBSV,140
1960,B38M,SBKP,SBSV,140
1960,B738,SBKP,SBSV,140
1960,B38M,SBKP,SBSV,140
1960,B38M,SBKP,SBSV,140
1960,B38M,SBKP,SBSV,140
1960,B38M,SBKP,SBSV,140
1960,B38M,SBKP,SBSV,140
1961,B738,SBSV,SBKP,140
1961,B738,SBSV,SBKP,140
1961,B38M,SBSV,SBKP,140
1961,B38M,SBSV,SBKP,140
1961,B738,SBSV,SBKP,140
1961,B738,SBSV,SBKP,140
1961,B38M,SBSV,SBKP,140
1961,B38M,SBSV,SBKP,140
1961,B38M,SBSV,SBKP,140
1961,B38M,SBSV,SBKP,140
1962,B38M,SBGR,SBVC,115
1962,B38M,SBGR,SBVC,115
1962,B738,SBGR,SBVC,115
1962,B38M,SBGR,SBVC,115
1962,B738,SBGR,SBVC,115
1962,B38M,SBGR,SBVC,115
1962,B738,SBGR,SBVC,115
1962,B738,SBGR,SBVC,115
1962,B738,SBGR,SBVC,115
1962,B738,SBGR,SBVC,115
1962,B738,SBGR,SBVC,115
1962,B738,SBGR,SBVC,115
1962,B738,SBGR,SBVC,115
1963,B38M,SBVC,SBGR,115
1963,B738,SBVC,SBGR,115
1963,B38M,SBVC,SBGR,115
1963,B738,SBVC,SBGR,115
1963,B38M,SBVC,SBGR,115
1963,B38M,SBVC,SBGR,115
1963,B738,SBVC,SBGR,115
1963,B738,SBVC,SBGR,115
1963,B738,SBVC,SBGR,115
1964,B38M,SBPA,SBGL,115
1964,B738,SBPA,SBGL,115
1964,B38M,SBPA,SBGL,120
1964,B738,SBPA,SBGL,115
1964,B38M,SBPA,SBGL,115
1964,B738,SBPA,SBGL,120
1964,B738,SBPA,SBGL,115
1964,B737,SBPA,SBGL,120
1964,B738,SBPA,SBGL,120
1964,B737,SBPA,SBGL,120
1964,B738,SBPA,SBGL,120
1964,B738,SBPA,SBGL,120
1964,B738,SBPA,SBGL,120
1964,B738,SBPA,SBGL,120
1964,B738,SBPA,SBGL,120
1966,B737,SBGR,SBVT,95
1966,B738,SBGR,SBVT,85
1966,B738,SBGR,SBVT,85
1966,B738,SBGR,SBVT,85
1966,B38M,SBGR,SBVT,105
1966,B38M,SBGR,SBVT,85
1966,B738,SBGR,SBVT,85
1966,B38M,SBGR,SBVT,95
1966,B737,SBGR,SBVT,85
1966,B38M,SBGR,SBVT,85
1966,B738,SBGR,SBVT,90
1966,B38M,SBGR,SBVT,85
1966,B738,SBGR,SBVT,85
1966,B38M,SBGR,SBVT,85
1966,B38M,SBGR,SBVT,95
1966,B738,SBGR,SBVT,80
1966,B738,SBGR,SBVT,85
1966,B738,SBGR,SBVT,95
1966,B738,SBGR,SBVT,85
1966,B738,SBGR,SBVT,85
1966,B738,SBGR,SBVT,85
1966,B738,SBGR,SBVT,85
1966,B738,SBGR,SBVT,85
1966,B738,SBGR,SBVT,85
1966,B738,SBGR,SBVT,95
1969,B38M,SBSG,SBGR,200
1969,B38M,SBMO,SBGR,185
1969,B737,SBMO,SBGR,185
1969,B38M,SBSG,SBGR,200
1969,B38M,SBMO,SBGR,185
1969,B738,SBMO,SBGR,185
1969,B38M,SBMO,SBGR,185
1969,B38M,SBSG,SBGR,200
1969,B38M,SBMO,SBGR,185
1969,B38M,SBSG,SBGR,200
1969,B38M,SBMO,SBGR,185
1969,B738,SBSG,SBGR,200
1969,B738,SBMO,SBGR,185
1969,B738,SBMO,SBGR,185
1969,B738,SBSG,SBGR,200
1969,B738,SBMO,SBGR,185
1969,B738,SBSG,SBGR,200
1969,B738,SBSG,SBGR,200
1969,B738,SBSG,SBGR,200
1969,B738,SBSG,SBGR,200
1969,B738,SBPA,SBGR,110
1969,B738,SBPA,SBGR,110
1969,B738,SBPA,SBGR,110
1970,B38M,SBGL,SBKP,75
